Loyalty Number,Country,Province,City,Gender,Education,Salary,salary_missing,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,tenure_years,total_flights,total_distance,total_points_accumulated,total_points_redeemed,total_dollar_redeemed,active_months,pct_months_active,avg_flights_per_active_month,flight_volatility,redemption_rate,has_redeemed,recency_months,h1_flights,h2_flights,momentum,redemption_momentum,distance_per_flight,hard_churn,behavioral_churn,blended_churn,total_flights_outcome,in_cohort,in_training_cohort,was_active_2017
440642,Canada,New Brunswick,Fredericton,Male,Bachelor,72031.0,0,Married,Nova,15512.25,Standard,2013,12,4.082135523613963,23.0,31224.0,31224.0,442.0,80.0,7.0,0.5833333333333334,3.2857142857142856,1.7816403745544227,0.014155777606968999,1.0,0.0,10.0,13.0,3.0,-442.0,1357.5652173913043,0,0,0,13,1,1,1
966953,Canada,Ontario,Toronto,Male,Bachelor,61026.0,0,Single,Nova,15512.56,Standard,2015,11,2.1656399726214923,13.0,18956.0,18956.0,892.0,160.0,6.0,0.5,2.1666666666666665,1.2401124093721456,0.04705634100021101,1.0,1.0,8.0,5.0,-3.0,212.0,1458.1538461538462,0,0,0,19,1,1,1
933259,Canada,Manitoba,Winnipeg,Male,High School or Below,67442.0,0,Divorced,Nova,15519.67,Standard,2018,12,0.0,10.0,16343.0,16343.0,556.0,100.0,3.0,0.25,3.3333333333333335,1.6422453217986943,0.03402068163739828,1.0,0.0,5.0,5.0,0.0,-556.0,1634.3,0,0,0,16,1,0,1
244367,Canada,New Brunswick,Fredericton,Male,High School or Below,54773.0,0,Divorced,Nova,15550.19,Standard,2016,7,1.5003422313483916,27.0,39591.0,39591.0,1167.0,210.0,11.0,0.9166666666666666,2.4545454545454546,1.2880570286640687,0.029476396150640297,1.0,0.0,13.0,14.0,1.0,1167.0,1466.3333333333333,0,0,0,26,1,1,1
298181,Canada,British Columbia,Vancouver,Male,Bachelor,67919.0,0,Married,Nova,15638.58,Standard,2015,1,2.9979466119096507,21.0,25972.0,25972.0,475.0,86.0,8.0,0.6666666666666666,2.625,1.712255291076124,0.018288926536269828,1.0,1.0,13.0,8.0,-5.0,-475.0,1236.7619047619048,0,0,0,16,1,1,1
793904,Canada,Alberta,Edmonton,Male,Bachelor,84396.0,0,Single,Nova,15656.03,Standard,2014,8,3.4168377823408624,20.0,28516.0,28516.0,953.0,172.0,7.0,0.5833333333333334,2.857142857142857,1.8257418583505536,0.03341983447888904,1.0,1.0,7.0,13.0,6.0,-265.0,1425.8,0,0,0,24,1,1,1
921059,Canada,Ontario,Ottawa,Female,Bachelor,55168.0,0,Married,Nova,15663.66,Standard,2017,10,0.24914442162902123,2.0,4294.0,4294.0,0.0,0.0,1.0,0.08333333333333333,2.0,0.5773502691896257,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2147.0,0,0,0,17,1,1,1
334997,Canada,Quebec,Quebec City,Male,Bachelor,63567.0,0,Married,Nova,15673.14,Standard,2012,7,5.500342231348392,24.0,32489.0,32489.0,0.0,0.0,6.0,0.5,4.0,2.1320071635561044,0.0,0.0,0.0,8.0,16.0,8.0,0.0,1353.7083333333333,0,0,0,21,1,1,1
328446,Canada,Ontario,Trenton,Male,Bachelor,103435.0,0,Divorced,Nova,15695.54,Standard,2014,9,3.3319644079397674,8.0,7931.0,7931.0,0.0,0.0,3.0,0.25,2.6666666666666665,1.4974726182552527,0.0,0.0,2.0,2.0,6.0,4.0,0.0,991.375,0,0,0,26,1,1,1
925504,Canada,British Columbia,Vancouver,Male,Bachelor,103435.0,0,Divorced,Nova,15695.54,Standard,2015,10,2.2505133470225873,20.0,27975.0,27975.0,1010.0,182.0,8.0,0.6666666666666666,2.5,1.497472618255253,0.03610366398570152,1.0,0.0,4.0,16.0,12.0,-142.0,1398.75,0,0,0,12,1,1,1
693133,Canada,New Brunswick,Moncton,Male,Bachelor,67101.0,0,Married,Nova,15739.92,Standard,2012,8,5.415468856947296,26.0,36655.0,36655.0,697.0,125.0,8.0,0.6666666666666666,3.25,2.081665999466133,0.019015141181284955,1.0,0.0,18.0,8.0,-10.0,-697.0,1409.8076923076924,0,0,0,19,1,1,1
499890,Canada,British Columbia,Vancouver,Female,Bachelor,91266.0,0,Married,Nova,15785.3,Standard,2012,8,5.415468856947296,17.0,25302.0,25302.0,1160.0,208.0,7.0,0.5833333333333334,2.4285714285714284,1.378954368902449,0.04584617816773377,1.0,0.0,10.0,7.0,-3.0,1160.0,1488.3529411764705,0,0,0,17,1,1,1
406810,Canada,Ontario,Toronto,Male,Bachelor,58070.0,0,Married,Nova,15797.99,Standard,2016,4,1.7494866529774127,26.0,37046.0,37046.0,1064.0,191.0,8.0,0.6666666666666666,3.25,2.0375267241229382,0.028721049506019544,1.0,0.0,7.0,19.0,12.0,84.0,1424.8461538461538,0,0,0,21,1,1,1
545947,Canada,British Columbia,Vancouver,Male,Bachelor,58070.0,0,Married,Nova,15797.99,Standard,2015,6,2.5845311430527036,26.0,43095.0,43095.0,1466.0,264.0,9.0,0.75,2.888888888888889,1.80067327475704,0.0340178675020304,1.0,0.0,12.0,14.0,2.0,-546.0,1657.5,0,0,0,21,1,1,1
800610,Canada,Quebec,Montreal,Female,Bachelor,95091.0,0,Married,Nova,15808.76,Standard,2014,12,3.082819986310746,12.0,23959.0,23959.0,0.0,0.0,6.0,0.5,2.0,1.2060453783110545,0.0,0.0,0.0,8.0,4.0,-4.0,0.0,1996.5833333333333,0,0,0,16,1,1,1
209787,Canada,Ontario,Toronto,Male,College,,1,Single,Nova,15814.75,Standard,2012,6,5.582477754962355,18.0,34711.0,34711.0,0.0,0.0,7.0,0.5833333333333334,2.5714285714285716,1.6787441193290353,0.0,0.0,0.0,10.0,8.0,-2.0,0.0,1928.388888888889,0,0,0,18,1,1,1
947497,Canada,British Columbia,Vancouver,Male,Bachelor,64784.0,0,Married,Nova,15839.09,Standard,2017,6,0.5831622176591376,12.0,18919.0,18919.0,0.0,0.0,4.0,0.3333333333333333,3.0,1.651445647689541,0.0,0.0,0.0,0.0,12.0,12.0,0.0,1576.5833333333333,0,0,0,33,1,1,1
943195,Canada,Nova Scotia,Halifax,Female,College,,1,Married,Nova,15860.04,Standard,2014,10,3.249828884325804,20.0,29653.0,29653.0,0.0,0.0,6.0,0.5,3.3333333333333335,2.1033883198882757,0.0,0.0,4.0,10.0,10.0,0.0,0.0,1482.65,0,1,1,0,0,0,1
386342,Canada,British Columbia,Whistler,Male,Bachelor,64064.0,0,Divorced,Nova,15865.17,Standard,2014,7,3.5017111567419574,28.0,31930.0,31930.0,533.0,96.0,8.0,0.6666666666666666,3.5,2.3868325657594203,0.0166927654243658,1.0,0.0,10.0,18.0,8.0,533.0,1140.357142857143,0,0,0,22,1,1,1
557519,Canada,Quebec,Montreal,Female,Bachelor,79053.0,0,Married,Nova,15923.96,Standard,2013,12,4.082135523613963,22.0,39181.0,39181.0,0.0,0.0,7.0,0.5833333333333334,3.142857142857143,2.081665999466133,0.0,0.0,1.0,17.0,5.0,-12.0,0.0,1780.9545454545455,0,0,0,22,1,1,1
260408,Canada,Quebec,Montreal,Female,Bachelor,57119.0,0,Married,Nova,15925.06,Standard,2015,2,2.9130732375085557,19.0,32713.0,32713.0,593.0,107.0,7.0,0.5833333333333334,2.7142857142857144,1.8809249819912512,0.018127349983187113,1.0,0.0,7.0,12.0,5.0,-593.0,1721.7368421052631,0,0,0,19,1,1,1
672236,Canada,British Columbia,Whistler,Male,Bachelor,57119.0,0,Married,Nova,15925.06,Standard,2016,5,1.6673511293634498,17.0,27370.0,27370.0,1738.0,312.0,6.0,0.5,2.8333333333333335,1.7816403745544227,0.06350018268176837,1.0,0.0,7.0,10.0,3.0,8.0,1610.0,0,0,0,23,1,1,1
585316,Canada,Quebec,Montreal,Female,Bachelor,76652.0,0,Married,Nova,15956.52,Standard,2017,8,0.4161533196440794,10.0,13385.0,13385.0,0.0,0.0,4.0,0.3333333333333333,2.5,1.403458930534474,0.0,0.0,0.0,0.0,10.0,10.0,0.0,1338.5,0,0,0,15,1,1,1
268129,Canada,British Columbia,West Vancouver,Female,Bachelor,56692.0,0,Single,Nova,15978.91,Standard,2017,2,0.9117043121149897,14.0,22614.0,22614.0,367.0,66.0,5.0,0.4166666666666667,2.8,1.7494587907710375,0.016228884761652074,1.0,0.0,5.0,9.0,4.0,367.0,1615.2857142857142,0,0,0,22,1,1,1
506252,Canada,Ontario,Toronto,Male,Bachelor,64763.0,0,Married,Nova,16005.51,Standard,2017,8,0.4161533196440794,5.0,8885.0,8885.0,0.0,0.0,3.0,0.25,1.6666666666666667,0.90033663737852,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1777.0,0,0,0,18,1,1,1
203306,Canada,Ontario,Toronto,Male,Bachelor,49343.0,0,Divorced,Nova,5321.11,2018 Promotion,2018,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,42,1,0,0
694241,Canada,Ontario,Kingston,Female,Bachelor,76349.0,0,Married,Nova,16069.95,Standard,2015,3,2.836413415468857,18.0,23886.0,23886.0,454.0,82.0,8.0,0.6666666666666666,2.25,1.5666989036012806,0.019006949677635436,1.0,1.0,13.0,5.0,-8.0,-454.0,1327.0,0,0,0,25,1,1,1
297306,Canada,Ontario,Toronto,Female,Bachelor,89745.0,0,Married,Nova,16138.42,Standard,2016,6,1.5824777549623545,14.0,30280.0,30280.0,0.0,0.0,6.0,0.5,2.3333333333333335,1.5859229221975182,0.0,0.0,0.0,4.0,10.0,6.0,0.0,2162.8571428571427,0,0,0,19,1,1,1
814894,Canada,Ontario,Kingston,Male,Bachelor,53561.0,0,Married,Nova,16159.54,Standard,2018,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,12,1,0,0
220892,Canada,Ontario,Toronto,Female,Bachelor,79023.0,0,Single,Nova,16172.94,Standard,2016,5,1.6673511293634498,21.0,24947.0,24947.0,643.0,116.0,7.0,0.5833333333333334,3.0,1.815338686155987,0.02577464224155209,1.0,0.0,7.0,14.0,7.0,643.0,1187.952380952381,0,0,0,11,1,1,1
387307,Canada,Ontario,Toronto,Male,College,,1,Married,Nova,5395.35,2018 Promotion,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,61,1,0,0
725835,Canada,Ontario,Ottawa,Female,Bachelor,55457.0,0,Married,Nova,16224.54,Standard,2014,4,3.7508555783709787,26.0,50437.0,50437.0,0.0,0.0,8.0,0.6666666666666666,3.25,2.1672493389016636,0.0,0.0,1.0,10.0,16.0,6.0,0.0,1939.8846153846155,0,0,0,20,1,1,1
894322,Canada,British Columbia,Dawson Creek,Female,Bachelor,50954.0,0,Married,Nova,16229.65,Standard,2017,5,0.6680355920602327,6.0,11207.0,11207.0,0.0,0.0,3.0,0.25,2.0,1.1677484162422844,0.0,0.0,2.0,0.0,6.0,6.0,0.0,1867.8333333333333,0,0,0,12,1,1,1
137646,Canada,New Brunswick,Fredericton,Female,Bachelor,47424.0,0,Married,Nova,16256.81,Standard,2012,10,5.248459958932238,16.0,23928.0,23928.0,569.0,102.0,7.0,0.5833333333333334,2.2857142857142856,1.435481125130547,0.023779672350384487,1.0,3.0,12.0,4.0,-8.0,569.0,1495.5,0,0,0,18,1,1,1
712874,Canada,Quebec,Montreal,Male,Bachelor,62399.0,0,Single,Nova,16261.17,Standard,2016,2,1.9137577002053388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0
828967,Canada,Ontario,Thunder Bay,Male,Bachelor,76284.0,0,Married,Nova,16261.59,Standard,2013,1,4.996577686516085,20.0,34558.0,34558.0,0.0,0.0,8.0,0.6666666666666666,2.5,1.6696942198734437,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1727.9,0,0,0,24,1,1,1
344413,Canada,British Columbia,Vancouver,Female,Bachelor,94341.0,0,Married,Nova,16265.59,Standard,2012,7,5.500342231348392,15.0,22697.0,22697.0,0.0,0.0,8.0,0.6666666666666666,1.875,1.2880570286640687,0.0,0.0,2.0,9.0,6.0,-3.0,0.0,1513.1333333333334,0,0,0,19,1,1,1
968253,Canada,Quebec,Montreal,Male,College,,1,Single,Nova,16280.2,Standard,2016,8,1.4154688569472964,12.0,19676.0,19676.0,0.0,0.0,6.0,0.5,2.0,1.348399724926484,0.0,0.0,1.0,8.0,4.0,-4.0,0.0,1639.6666666666667,0,0,0,20,1,1,1
167578,Canada,Alberta,Edmonton,Female,Master,100817.0,0,Married,Nova,16301.97,Standard,2012,7,5.500342231348392,14.0,23278.0,23278.0,544.0,98.0,4.0,0.3333333333333333,3.5,1.8504708655481243,0.02336970530114271,1.0,0.0,9.0,5.0,-4.0,-544.0,1662.7142857142858,0,0,0,21,1,1,1
648380,Canada,New Brunswick,Moncton,Female,Master,100817.0,0,Married,Nova,16301.97,Standard,2014,10,3.249828884325804,15.0,23987.0,23987.0,0.0,0.0,7.0,0.5833333333333334,2.142857142857143,1.2154310870109943,0.0,0.0,3.0,11.0,4.0,-7.0,0.0,1599.1333333333334,0,0,0,17,1,1,1
379836,Canada,Alberta,Calgary,Female,College,,1,Single,Nova,16313.68,Standard,2016,7,1.5003422313483916,21.0,23410.0,23410.0,525.0,95.0,7.0,0.5833333333333334,3.0,1.712255291076124,0.0224263135412217,1.0,0.0,13.0,8.0,-5.0,-525.0,1114.7619047619048,0,0,0,17,1,1,1
159397,Canada,Nova Scotia,Halifax,Male,College,,1,Single,Nova,16350.13,Standard,2014,1,3.997262149212868,12.0,16114.0,16114.0,0.0,0.0,7.0,0.5833333333333334,1.7142857142857142,1.044465935734187,0.0,0.0,0.0,5.0,7.0,2.0,0.0,1342.8333333333333,0,0,0,16,1,1,1
585975,Canada,Saskatchewan,Regina,Male,College,,1,Single,Nova,16350.13,Standard,2016,9,1.3305954825462012,13.0,21879.0,21879.0,515.0,93.0,5.0,0.4166666666666667,2.6,1.5050420310248864,0.023538552950317655,1.0,1.0,6.0,7.0,1.0,515.0,1683.0,0,0,0,25,1,1,1
126424,Canada,Quebec,Montreal,Male,High School or Below,80289.0,0,Divorced,Nova,16355.31,Standard,2015,3,2.836413415468857,12.0,15859.0,15859.0,0.0,0.0,5.0,0.4166666666666667,2.4,1.7056057308448835,0.0,0.0,0.0,4.0,8.0,4.0,0.0,1321.5833333333333,0,0,0,17,1,1,1
149174,Canada,British Columbia,Whistler,Female,College,,1,Single,Nova,16388.1,Standard,2018,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6,1,0,0
975407,Canada,Quebec,Montreal,Female,College,,1,Single,Nova,16388.1,Standard,2014,3,3.8357289527720737,11.0,21892.0,21892.0,989.0,178.0,4.0,0.3333333333333333,2.75,1.4433756729740643,0.045176320116937695,1.0,0.0,3.0,8.0,5.0,-989.0,1990.1818181818182,0,0,0,20,1,1,1
296097,Canada,British Columbia,Victoria,Male,Bachelor,48080.0,0,Single,Nova,16407.66,Standard,2015,10,2.2505133470225873,15.0,27774.0,27774.0,570.0,103.0,6.0,0.5,2.5,1.5447859516333116,0.020522791099589544,1.0,3.0,8.0,7.0,-1.0,-570.0,1851.6,1,0,1,6,1,1,1
129827,Canada,Ontario,Ottawa,Female,Doctor,133881.0,0,Divorced,Nova,16460.08,Standard,2013,12,4.082135523613963,19.0,27469.0,27469.0,0.0,0.0,7.0,0.5833333333333334,2.7142857142857144,1.6213537179739277,0.0,0.0,2.0,10.0,9.0,-1.0,0.0,1445.7368421052631,0,0,0,10,1,1,1
491643,Canada,Alberta,Peace River,Female,Bachelor,52220.0,0,Married,Nova,16464.37,Standard,2018,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,7,1,0,0
175902,Canada,Ontario,Toronto,Male,Bachelor,51978.0,0,Married,Nova,5403.55,2018 Promotion,2018,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,36,1,0,0
794625,Canada,Quebec,Quebec City,Male,College,,1,Divorced,Nova,16468.22,Standard,2012,11,5.163586584531143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,1,0
106218,Canada,Ontario,Toronto,Male,Master,111106.0,0,Married,Nova,16473.17,Standard,2014,1,3.997262149212868,22.0,28169.0,28169.0,894.0,161.0,8.0,0.6666666666666666,2.75,1.8504708655481243,0.03173701586850793,1.0,2.0,11.0,11.0,0.0,-894.0,1280.409090909091,0,0,0,16,1,1,1
283437,Canada,Ontario,Ottawa,Male,Master,111106.0,0,Married,Nova,16473.17,Standard,2014,5,3.668720054757016,15.0,17715.0,17715.0,0.0,0.0,7.0,0.5833333333333334,2.142857142857143,1.764549903980152,0.0,0.0,0.0,2.0,13.0,11.0,0.0,1181.0,0,0,0,27,1,1,1
631100,Canada,British Columbia,Vancouver,Female,Master,111106.0,0,Married,Nova,16473.17,Standard,2018,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,1,0,0
903534,Canada,British Columbia,Vancouver,Male,Master,111106.0,0,Married,Nova,16473.17,Standard,2014,12,3.082819986310746,11.0,12307.0,12307.0,817.0,147.0,5.0,0.4166666666666667,2.2,1.5050420310248864,0.06638498415535873,1.0,2.0,5.0,6.0,1.0,-49.0,1118.8181818181818,0,0,0,18,1,1,1
955087,Canada,Ontario,Toronto,Female,Master,111106.0,0,Married,Nova,16473.17,Standard,2017,7,0.5010266940451745,9.0,13017.0,13017.0,0.0,0.0,3.0,0.25,3.0,1.3568010505999362,0.0,0.0,0.0,0.0,9.0,9.0,0.0,1446.3333333333333,0,0,0,19,1,1,1
142434,Canada,Quebec,Montreal,Male,Bachelor,73810.0,0,Divorced,Nova,16477.48,Standard,2016,5,1.6673511293634498,2.0,4044.0,4044.0,0.0,0.0,1.0,0.08333333333333333,2.0,0.5773502691896257,0.0,0.0,11.0,2.0,0.0,-2.0,0.0,2022.0,0,1,1,0,0,0,1
846458,Canada,Manitoba,Winnipeg,Male,Bachelor,73810.0,0,Divorced,Nova,16477.48,Standard,2017,7,0.5010266940451745,9.0,11858.0,11858.0,0.0,0.0,5.0,0.4166666666666667,1.8,1.2154310870109943,0.0,0.0,0.0,0.0,9.0,9.0,0.0,1317.5555555555557,0,0,0,21,1,1,1
473775,Canada,British Columbia,Dawson Creek,Female,Bachelor,68366.0,0,Married,Nova,16477.77,Standard,2016,8,1.4154688569472964,25.0,27872.0,27872.0,0.0,0.0,9.0,0.75,2.7777777777777777,1.6213537179739277,0.0,0.0,0.0,14.0,11.0,-3.0,0.0,1114.88,0,0,0,20,1,1,1
627354,Canada,British Columbia,Whistler,Female,Bachelor,98755.0,0,Married,Nova,16484.02,Standard,2015,4,2.751540041067762,25.0,34930.0,34930.0,831.0,149.0,8.0,0.6666666666666666,3.125,2.0207259421636903,0.02379043801889493,1.0,0.0,18.0,7.0,-11.0,-27.0,1397.2,0,0,0,23,1,1,1
131098,Canada,Manitoba,Winnipeg,Male,Bachelor,54851.0,0,Married,Nova,16510.97,Standard,2012,9,5.330595482546201,16.0,17512.0,17512.0,1064.0,191.0,7.0,0.5833333333333334,2.2857142857142856,1.6143297699232975,0.060758337140246685,1.0,0.0,11.0,5.0,-6.0,360.0,1094.5,0,0,0,17,1,1,1
621823,Canada,Quebec,Montreal,Female,Bachelor,54851.0,0,Married,Nova,16510.97,Standard,2018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,19,1,0,0
750130,Canada,Ontario,Toronto,Male,Bachelor,49771.0,0,Married,Nova,16525.38,Standard,2015,8,2.4175222450376452,21.0,29191.0,29191.0,320.0,58.0,9.0,0.75,2.3333333333333335,1.6583123951777,0.01096228289541297,1.0,0.0,9.0,12.0,3.0,-320.0,1390.047619047619,0,0,0,25,1,1,1
817069,Canada,Ontario,Toronto,Female,Bachelor,74466.0,0,Married,Nova,5431.22,2018 Promotion,2018,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,45,1,0,0
949821,Canada,British Columbia,Vancouver,Male,Bachelor,49168.0,0,Married,Nova,16570.09,Standard,2017,12,0.08213552361396304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,22,1,1,0
662936,Canada,Ontario,Toronto,Female,Bachelor,74234.0,0,Married,Nova,16675.9,Standard,2012,7,5.500342231348392,13.0,14313.0,14313.0,377.0,68.0,4.0,0.3333333333333333,3.25,1.928651593652148,0.02633969118982743,1.0,1.0,7.0,6.0,-1.0,377.0,1101.0,0,0,0,18,1,1,1
985707,Canada,Quebec,Montreal,Female,College,,1,Single,Nova,16702.7,Standard,2018,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,1,0,0
895080,Canada,Alberta,Calgary,Male,Bachelor,78690.0,0,Divorced,Nova,16706.12,Standard,2018,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5,1,0,0
424793,Canada,Alberta,Calgary,Female,College,,1,Single,Nova,16727.56,Standard,2016,2,1.9137577002053388,12.0,15891.0,15891.0,0.0,0.0,5.0,0.4166666666666667,2.4,1.5954480704349312,0.0,0.0,1.0,3.0,9.0,6.0,0.0,1324.25,0,0,0,17,1,1,1
106509,Canada,Ontario,Toronto,Male,Bachelor,54529.0,0,Married,Nova,16727.77,Standard,2017,4,0.7501711156741958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1,0,1,10,1,1,0
967443,Canada,British Columbia,West Vancouver,Female,College,,1,Single,Nova,16728.34,Standard,2014,5,3.668720054757016,14.0,18926.0,18926.0,625.0,113.0,7.0,0.5833333333333334,2.0,1.3371158468430429,0.033023354116030856,1.0,2.0,6.0,8.0,2.0,-625.0,1351.857142857143,0,0,0,15,1,1,1
152355,Canada,Ontario,Kingston,Male,Bachelor,97055.0,0,Married,Nova,16775.81,Standard,2012,6,5.582477754962355,11.0,14368.0,14368.0,934.0,168.0,5.0,0.4166666666666667,2.2,1.378954368902449,0.06500556792873051,1.0,1.0,7.0,4.0,-3.0,934.0,1306.1818181818182,0,0,0,14,1,1,1
511875,Canada,British Columbia,Vancouver,Male,Bachelor,60005.0,0,Married,Nova,16794.31,Standard,2015,12,2.083504449007529,14.0,24407.0,24407.0,0.0,0.0,6.0,0.5,2.3333333333333335,1.4668044012461756,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1743.357142857143,0,0,0,21,1,1,1
913156,Canada,British Columbia,Vancouver,Female,Bachelor,80770.0,0,Single,Nova,16796.34,Standard,2018,12,0.0,20.0,37908.0,37908.0,1492.0,269.0,6.0,0.5,3.3333333333333335,2.1033883198882757,0.03935844676585417,1.0,1.0,5.0,15.0,10.0,484.0,1895.4,0,0,0,16,1,0,1
838634,Canada,Saskatchewan,Regina,Female,Bachelor,72350.0,0,Divorced,Nova,16798.86,Standard,2016,9,1.3305954825462012,24.0,38469.0,38469.0,0.0,0.0,9.0,0.75,2.6666666666666665,1.7580981459830651,0.0,0.0,0.0,13.0,11.0,-2.0,0.0,1602.875,0,0,0,20,1,1,1
404106,Canada,Ontario,Toronto,Male,Bachelor,72438.0,0,Married,Nova,16874.33,Standard,2016,7,1.5003422313483916,32.0,55936.0,55936.0,454.0,82.0,10.0,0.8333333333333334,3.2,2.015094553763188,0.00811641876430206,1.0,1.0,14.0,18.0,4.0,454.0,1748.0,0,0,0,14,1,1,1
164192,Canada,Quebec,Montreal,Male,Bachelor,70881.0,0,Married,Nova,16887.8,Standard,2016,10,1.2484599589322383,13.0,29531.0,29531.0,0.0,0.0,4.0,0.3333333333333333,3.25,1.9752253419585202,0.0,0.0,3.0,3.0,10.0,7.0,0.0,2271.6153846153848,0,0,0,9,1,1,1
777197,Canada,Ontario,Thunder Bay,Female,Bachelor,79924.0,0,Divorced,Nova,16909.93,Standard,2016,7,1.5003422313483916,14.0,21974.0,21974.0,0.0,0.0,6.0,0.5,2.3333333333333335,1.4668044012461756,0.0,0.0,1.0,5.0,9.0,4.0,0.0,1569.5714285714287,0,0,0,23,1,1,1
878240,Canada,Ontario,Toronto,Male,Bachelor,60746.0,0,Married,Nova,16936.27,Standard,2014,3,3.8357289527720737,20.0,31619.0,31619.0,0.0,0.0,7.0,0.5833333333333334,2.857142857142857,1.8748737331221843,0.0,0.0,1.0,11.0,9.0,-2.0,0.0,1580.95,0,0,0,17,1,1,1
122173,Canada,Ontario,Toronto,Female,Bachelor,82761.0,0,Married,Nova,16973.74,Standard,2012,10,5.248459958932238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,1,0
478108,Canada,Ontario,Kingston,Male,Bachelor,84518.0,0,Married,Nova,5444.79,2018 Promotion,2018,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,59,1,0,0
292061,Canada,British Columbia,Vancouver,Female,Bachelor,57587.0,0,Divorced,Nova,16979.8,Standard,2014,5,3.668720054757016,17.0,33491.0,33491.0,998.0,180.0,6.0,0.5,2.8333333333333335,1.5642792899510294,0.029799050491176735,1.0,0.0,7.0,10.0,3.0,-998.0,1970.0588235294117,0,0,0,12,1,1,1
320377,Canada,British Columbia,Whistler,Male,Bachelor,57587.0,0,Divorced,Nova,16979.8,Standard,2014,10,3.249828884325804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0
936044,Canada,Saskatchewan,Regina,Female,Bachelor,57587.0,0,Divorced,Nova,16979.8,Standard,2013,10,4.249144421629021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0
353308,Canada,Ontario,Thunder Bay,Female,Bachelor,64117.0,0,Married,Nova,5500.58,2018 Promotion,2018,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0
646399,Canada,British Columbia,Vancouver,Male,Bachelor,48369.0,0,Married,Nova,16985.5,Standard,2016,6,1.5824777549623545,19.0,27250.0,27250.0,0.0,0.0,7.0,0.5833333333333334,2.7142857142857144,1.729862492345632,0.0,0.0,5.0,17.0,2.0,-15.0,0.0,1434.2105263157894,0,0,0,10,1,1,1
