Loyalty Number,Country,Province,City,Gender,Education,Salary,salary_missing,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,tenure_years,total_flights,total_distance,total_points_accumulated,total_points_redeemed,total_dollar_redeemed,active_months,pct_months_active,avg_flights_per_active_month,flight_volatility,redemption_rate,has_redeemed,recency_months,h1_flights,h2_flights,momentum,redemption_momentum,distance_per_flight,hard_churn,behavioral_churn,blended_churn,total_flights_outcome,in_cohort,in_training_cohort,was_active_2017,churn_risk_score,segment,segment_name,clv_tier,risk_tier,value_quadrant,action_group,recommended_action,timing,success_metric
592431,Canada,British Columbia,Dawson Creek,Male,Bachelor,87017.0,0,Married,Nova,10700.5,Standard,2014,4,3.7508555783709774,12.0,17680.0,17680.0,664.0,120.0,7.0,0.5833333333333334,1.7142857142857142,1.4142135623730951,0.0375565610859728,1.0,0.0,3.0,9.0,6.0,664.0,1473.3333333333333,0,0,0,21,1,1,1,0.037588991555068,4,Growing Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
580212,Canada,Nova Scotia,Halifax,Male,Bachelor,94864.0,0,Divorced,Nova,10719.08,Standard,2012,5,5.66735112936345,21.0,24265.0,24265.0,1033.0,186.0,8.0,0.6666666666666666,2.625,1.815338686155987,0.0425716051926643,1.0,0.0,13.0,8.0,-5.0,-21.0,1155.4761904761904,0,0,0,5,1,1,1,0.010537390036123,3,Cooling Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
975918,Canada,Quebec,Quebec City,Female,Bachelor,94864.0,0,Divorced,Nova,10719.08,Standard,2014,5,3.668720054757016,23.0,38063.0,38063.0,900.0,162.0,9.0,0.75,2.555555555555556,1.5050420310248864,0.023645009589365,1.0,0.0,9.0,14.0,5.0,102.0,1654.9130434782608,0,0,0,36,1,1,1,0.0243372316370799,4,Growing Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
892199,Canada,Quebec,Montreal,Female,Bachelor,57398.0,0,Single,Nova,10720.42,Standard,2017,7,0.5010266940451745,5.0,10310.0,10310.0,0.0,0.0,3.0,0.25,1.6666666666666667,0.7929614610987591,0.0,0.0,0.0,0.0,5.0,5.0,0.0,2062.0,0,0,0,37,1,1,1,0.0986352006426585,2,New / Onboarding,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
309639,Canada,Ontario,Thunder Bay,Male,Bachelor,87321.0,0,Married,Nova,10732.51,Standard,2018,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,16,1,0,0,0.1779859095525094,1,Dormant / Lapsed,High CLV,Elevated Risk,At-Risk High Value,New / Onboarding journey,Welcome series + first-flight bonus + 30/90-day check-ins,Always-on (from enrollment),% completing 1 flight + 1 redemption in 6 months
512284,Canada,Alberta,Calgary,Female,Bachelor,80529.0,0,Divorced,Nova,10747.03,Standard,2017,8,0.4161533196440794,5.0,4590.0,4590.0,0.0,0.0,3.0,0.25,1.6666666666666667,0.90033663737852,0.0,0.0,0.0,0.0,5.0,5.0,0.0,918.0,0,0,0,30,1,1,1,0.1239330811065973,2,New / Onboarding,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
232395,Canada,Yukon,Whitehorse,Male,College,,1,Divorced,Nova,10759.4,Standard,2014,2,3.912388774811773,32.0,39033.0,39033.0,0.0,0.0,10.0,0.8333333333333334,3.2,1.6143297699232972,0.0,0.0,0.0,9.0,23.0,14.0,0.0,1219.78125,0,0,0,25,1,1,1,0.0454678045949358,4,Growing Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
237274,Canada,Ontario,Kingston,Male,College,,1,Divorced,Nova,10759.4,Standard,2014,3,3.8357289527720737,17.0,29257.0,29257.0,522.0,94.0,6.0,0.5,2.833333333333333,1.729862492345632,0.0178418839935741,1.0,3.0,7.0,10.0,3.0,522.0,1721.0,0,0,0,18,1,1,1,0.0302421978265465,4,Growing Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
208940,Canada,Ontario,Toronto,Male,Bachelor,54637.0,0,Married,Nova,10808.07,Standard,2014,5,3.668720054757016,23.0,39328.0,39328.0,913.0,164.0,9.0,0.75,2.555555555555556,1.3789543689024488,0.0232150122050447,1.0,0.0,11.0,12.0,1.0,-913.0,1709.9130434782608,0,0,0,21,1,1,1,0.0238149967019051,3,Cooling Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
106623,Canada,British Columbia,Victoria,Male,Bachelor,77314.0,0,Married,Nova,10827.87,Standard,2018,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,1,0,0,0.1717485456479122,1,Dormant / Lapsed,High CLV,Elevated Risk,At-Risk High Value,New / Onboarding journey,Welcome series + first-flight bonus + 30/90-day check-ins,Always-on (from enrollment),% completing 1 flight + 1 redemption in 6 months
819055,Canada,Ontario,Toronto,Female,Doctor,214092.0,0,Divorced,Nova,10831.13,Standard,2012,11,5.163586584531143,17.0,29861.0,29861.0,339.0,61.0,7.0,0.5833333333333334,2.4285714285714284,1.5050420310248864,0.0113526003817688,1.0,1.0,8.0,9.0,1.0,339.0,1756.529411764706,0,0,0,24,1,1,1,0.0114831598055029,3,Cooling Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
913060,Canada,British Columbia,Vancouver,Male,Doctor,214092.0,0,Divorced,Nova,10831.13,Standard,2014,5,3.668720054757016,21.0,28516.0,28516.0,837.0,151.0,8.0,0.6666666666666666,2.625,1.4847711791873706,0.0293519427689718,1.0,0.0,15.0,6.0,-9.0,-837.0,1357.904761904762,0,0,0,14,1,1,1,0.0230905417483168,3,Cooling Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
970576,Canada,Manitoba,Winnipeg,Male,High School or Below,73751.0,0,Married,Nova,10839.51,Standard,2017,9,0.3312799452429842,3.0,4605.0,4605.0,0.0,0.0,1.0,0.0833333333333333,3.0,0.8660254037844386,0.0,0.0,2.0,0.0,3.0,3.0,0.0,1535.0,0,0,0,14,1,1,1,0.1013364361833856,2,New / Onboarding,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
210226,Canada,Quebec,Montreal,Female,Bachelor,81443.0,0,Married,Nova,10852.96,Standard,2016,2,1.9137577002053388,13.0,25242.0,25242.0,0.0,0.0,5.0,0.4166666666666667,2.6,1.7298624923456325,0.0,0.0,0.0,11.0,2.0,-9.0,0.0,1941.692307692308,0,0,0,23,1,1,1,0.0213927004546719,3,Cooling Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
987122,Canada,New Brunswick,Fredericton,Female,Bachelor,81443.0,0,Married,Nova,10852.96,Standard,2017,4,0.7501711156741958,16.0,18640.0,18640.0,0.0,0.0,4.0,0.3333333333333333,4.0,2.188122205883115,0.0,0.0,2.0,5.0,11.0,6.0,0.0,1165.0,0,0,0,23,1,1,1,0.0450413798166806,2,New / Onboarding,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
285982,Canada,Saskatchewan,Regina,Male,Bachelor,75668.0,0,Married,Nova,10856.01,Standard,2012,5,5.66735112936345,11.0,16901.0,16901.0,0.0,0.0,4.0,0.3333333333333333,2.75,1.3789543689024493,0.0,0.0,1.0,5.0,6.0,1.0,0.0,1536.4545454545455,0,0,0,12,1,1,1,0.0134038508124687,3,Cooling Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
553018,Canada,Nova Scotia,Halifax,Male,Bachelor,75668.0,0,Married,Nova,10856.01,Standard,2018,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0.1768976592908228,1,Dormant / Lapsed,High CLV,Elevated Risk,At-Risk High Value,New / Onboarding journey,Welcome series + first-flight bonus + 30/90-day check-ins,Always-on (from enrollment),% completing 1 flight + 1 redemption in 6 months
341302,Canada,British Columbia,Vancouver,Male,Bachelor,59152.0,0,Divorced,Nova,10856.18,Standard,2015,10,2.250513347022588,9.0,15764.0,15764.0,1106.0,200.0,3.0,0.25,3.0,1.6025547785276542,0.0701598579040852,1.0,1.0,3.0,6.0,3.0,256.0,1751.5555555555557,0,0,0,18,1,1,1,0.0249259669078627,2,New / Onboarding,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
414033,Canada,Nova Scotia,Halifax,Female,Bachelor,84048.0,0,Single,Nova,10876.48,Standard,2017,9,0.3312799452429842,9.0,10959.0,10959.0,0.0,0.0,3.0,0.25,3.0,1.4222261679238195,0.0,0.0,0.0,0.0,9.0,9.0,0.0,1217.6666666666667,0,0,0,35,1,1,1,0.1237989025510833,2,New / Onboarding,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
951546,Canada,Nova Scotia,Halifax,Male,Bachelor,84341.0,0,Married,Nova,10914.2,Standard,2017,5,0.6680355920602327,6.0,13194.0,13194.0,0.0,0.0,1.0,0.0833333333333333,6.0,1.7320508075688772,0.0,0.0,5.0,0.0,6.0,6.0,0.0,2199.0,0,0,0,11,1,1,1,0.1275296053872086,2,New / Onboarding,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
144402,Canada,Ontario,Toronto,Male,College,,1,Single,Nova,10915.36,Standard,2017,4,0.7501711156741958,16.0,21425.0,21425.0,0.0,0.0,5.0,0.4166666666666667,3.2,1.8257418583505536,0.0,0.0,0.0,0.0,16.0,16.0,0.0,1339.0625,0,0,0,26,1,1,1,0.0441878246193252,4,Growing Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
588864,Canada,New Brunswick,Fredericton,Male,Bachelor,53433.0,0,Married,Nova,10926.69,Standard,2018,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,0,0,0.1768976592908228,1,Dormant / Lapsed,High CLV,Elevated Risk,At-Risk High Value,New / Onboarding journey,Welcome series + first-flight bonus + 30/90-day check-ins,Always-on (from enrollment),% completing 1 flight + 1 redemption in 6 months
454985,Canada,Manitoba,Winnipeg,Female,Bachelor,66423.0,0,Married,Nova,10934.74,Standard,2017,3,0.8350444900752909,10.0,13746.0,13746.0,0.0,0.0,5.0,0.4166666666666667,2.0,1.4668044012461756,0.0,0.0,0.0,0.0,10.0,10.0,0.0,1374.6,0,0,0,18,1,1,1,0.0343862467397643,2,New / Onboarding,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
370539,Canada,Ontario,Toronto,Female,Bachelor,47602.0,0,Married,Nova,10937.18,Standard,2013,12,4.082135523613963,15.0,29886.0,29886.0,1931.0,347.0,8.0,0.6666666666666666,1.875,1.288057028664069,0.0646121930000669,1.0,0.0,8.0,7.0,-1.0,305.0,1992.4,0,0,0,7,1,1,1,0.0277520558880117,3,Cooling Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
966797,Canada,Alberta,Edmonton,Female,Bachelor,47602.0,0,Married,Nova,10937.18,Standard,2014,3,3.8357289527720737,19.0,33940.0,33940.0,1067.0,192.0,9.0,0.75,2.111111111111111,1.378954368902449,0.0314378314672952,1.0,0.0,12.0,7.0,-5.0,1067.0,1786.3157894736842,0,0,0,21,1,1,1,0.0233345096246252,3,Cooling Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
595658,Canada,Nova Scotia,Halifax,Male,Bachelor,53724.0,0,Single,Nova,10960.94,Standard,2013,3,4.8350444900752905,28.0,39511.0,39511.0,1495.0,268.0,9.0,0.75,3.111111111111111,2.103388319888276,0.0378375642226215,1.0,2.0,16.0,12.0,-4.0,347.0,1411.107142857143,0,0,0,13,1,1,1,0.0290727921212031,3,Cooling Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
144977,Canada,British Columbia,Vancouver,Female,Bachelor,72656.0,0,Divorced,Nova,10963.96,Standard,2012,10,5.248459958932238,26.0,38193.0,38193.0,501.0,90.0,8.0,0.6666666666666666,3.25,2.2896340848319503,0.0131175869923808,1.0,0.0,6.0,20.0,14.0,501.0,1468.9615384615386,0,0,0,24,1,1,1,0.0155310663319236,4,Growing Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
300836,Canada,Ontario,Toronto,Male,Bachelor,72656.0,0,Divorced,Nova,10963.96,Standard,2015,8,2.417522245037645,13.0,26940.0,26940.0,622.0,112.0,6.0,0.5,2.1666666666666665,1.5050420310248864,0.0230883444691907,1.0,2.0,12.0,1.0,-11.0,-622.0,2072.3076923076924,0,0,0,22,1,1,1,0.0243242008217087,3,Cooling Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
408378,Canada,Quebec,Tremblant,Female,Bachelor,72656.0,0,Divorced,Nova,10963.96,Standard,2018,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,8,1,0,0,0.1611042456257438,1,Dormant / Lapsed,High CLV,Elevated Risk,At-Risk High Value,New / Onboarding journey,Welcome series + first-flight bonus + 30/90-day check-ins,Always-on (from enrollment),% completing 1 flight + 1 redemption in 6 months
575089,Canada,Quebec,Hull,Male,Bachelor,72656.0,0,Divorced,Nova,10963.96,Standard,2018,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0.1671625494574201,1,Dormant / Lapsed,High CLV,Elevated Risk,At-Risk High Value,New / Onboarding journey,Welcome series + first-flight bonus + 30/90-day check-ins,Always-on (from enrollment),% completing 1 flight + 1 redemption in 6 months
945974,Canada,Ontario,Toronto,Male,Bachelor,72656.0,0,Divorced,Nova,10963.96,Standard,2017,1,0.9965776865160848,25.0,34698.0,34698.0,0.0,0.0,9.0,0.75,2.7777777777777777,1.880924981991251,0.0,0.0,1.0,9.0,16.0,7.0,0.0,1387.92,0,0,0,27,1,1,1,0.0311800369228242,4,Growing Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
947906,Canada,British Columbia,Vancouver,Male,Bachelor,60352.0,0,Married,Nova,10970.13,Standard,2016,11,1.163586584531143,27.0,38577.0,38577.0,0.0,0.0,6.0,0.5,4.5,2.598076211353316,0.0,0.0,3.0,13.0,14.0,1.0,0.0,1428.7777777777778,0,0,0,29,1,1,1,0.0376211830303842,4,Growing Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
350587,Canada,Nova Scotia,Halifax,Female,Bachelor,49588.0,0,Divorced,Nova,10972.07,Standard,2013,2,4.91170431211499,11.0,20617.0,20617.0,0.0,0.0,6.0,0.5,1.8333333333333333,1.0836246694508318,0.0,0.0,2.0,6.0,5.0,-1.0,0.0,1874.272727272728,0,0,0,35,1,1,1,0.0289882040376852,3,Cooling Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
829263,Canada,Quebec,Hull,Male,Bachelor,49588.0,0,Divorced,Nova,10972.07,Standard,2014,3,3.8357289527720737,21.0,30323.0,30323.0,1620.0,292.0,7.0,0.5833333333333334,3.0,1.959823739755464,0.0534247930613725,1.0,1.0,11.0,10.0,-1.0,-590.0,1443.952380952381,0,0,0,11,1,1,1,0.0304379686254893,3,Cooling Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
296566,Canada,British Columbia,Vancouver,Male,Bachelor,99897.0,0,Married,Nova,10978.78,Standard,2017,8,0.4161533196440794,8.0,14512.0,14512.0,436.0,78.0,2.0,0.1666666666666666,4.0,1.5569978883230458,0.0300441014332965,1.0,2.0,0.0,8.0,8.0,436.0,1814.0,1,0,1,8,1,1,1,0.1348569235584021,2,New / Onboarding,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
320980,Canada,Alberta,Calgary,Female,Bachelor,101297.0,0,Married,Nova,10979.1,Standard,2017,12,0.082135523613963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,10,1,1,0,0.1546114745654362,1,Dormant / Lapsed,High CLV,Elevated Risk,At-Risk High Value,High-value win-back,Personalized win-back offer (bonus miles tied to past travel pattern) + proactive outreach,Triggered at next quarterly refresh,Re-activation rate within 60 days vs. control
409156,Canada,Ontario,Toronto,Female,Bachelor,101297.0,0,Married,Nova,10979.1,Standard,2015,3,2.836413415468857,13.0,21815.0,21815.0,792.0,143.0,6.0,0.5,2.1666666666666665,1.5642792899510294,0.0363052945221178,1.0,0.0,3.0,10.0,7.0,-792.0,1678.076923076923,0,0,0,23,1,1,1,0.0212498690316081,4,Growing Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
549444,Canada,Alberta,Edmonton,Male,Bachelor,64507.0,0,Married,Nova,10990.59,Standard,2013,11,4.164271047227926,30.0,41322.0,41322.0,953.0,172.0,10.0,0.8333333333333334,3.0,1.834021909257456,0.0230627752770921,1.0,0.0,10.0,20.0,10.0,-55.0,1377.4,0,0,0,10,1,1,1,0.0393909957403928,4,Growing Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
633749,Canada,Ontario,Toronto,Female,Bachelor,64507.0,0,Married,Nova,10990.59,Standard,2013,1,4.996577686516085,18.0,23605.0,23605.0,658.0,119.0,8.0,0.6666666666666666,2.25,1.381698559415515,0.0278754501165007,1.0,2.0,13.0,5.0,-8.0,16.0,1311.388888888889,0,0,0,13,1,1,1,0.0314220471145194,3,Cooling Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
649961,Canada,British Columbia,Victoria,Female,College,,1,Single,Nova,10996.71,Standard,2012,8,5.415468856947296,24.0,38939.0,38939.0,302.0,54.0,8.0,0.6666666666666666,3.0,2.0,0.0077557204858881,1.0,0.0,4.0,20.0,16.0,-302.0,1622.4583333333333,0,0,0,17,1,1,1,0.0152916292099226,4,Growing Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
401857,Canada,British Columbia,Vancouver,Female,Bachelor,48683.0,0,Married,Nova,11003.02,Standard,2017,3,0.8350444900752909,25.0,35300.0,35300.0,1081.0,195.0,9.0,0.75,2.7777777777777777,1.7816403745544227,0.0306232294617563,1.0,0.0,14.0,11.0,-3.0,-1081.0,1412.0,0,0,0,13,1,1,1,0.0377776015948031,3,Cooling Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
605803,Canada,Ontario,Toronto,Male,College,,1,Single,Nova,11003.54,Standard,2015,6,2.584531143052704,28.0,52001.0,52001.0,0.0,0.0,8.0,0.6666666666666666,3.5,2.4618298195866544,0.0,0.0,0.0,10.0,18.0,8.0,0.0,1857.178571428572,0,0,0,28,1,1,1,0.0289287055280346,4,Growing Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
359275,Canada,Saskatchewan,Regina,Female,Bachelor,69696.0,0,Single,Nova,11009.13,Standard,2013,2,4.91170431211499,23.0,34580.0,34580.0,0.0,0.0,10.0,0.8333333333333334,2.3,1.5050420310248864,0.0,0.0,0.0,10.0,13.0,3.0,0.0,1503.4782608695652,0,0,0,18,1,1,1,0.0324188326845223,4,Growing Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
457456,Canada,Quebec,Montreal,Female,Bachelor,69696.0,0,Single,Nova,11009.13,Standard,2013,2,4.91170431211499,14.0,22094.0,22094.0,482.0,87.0,5.0,0.4166666666666667,2.8,1.5859229221975182,0.0218158776138318,1.0,1.0,7.0,7.0,0.0,482.0,1578.142857142857,0,0,0,35,1,1,1,0.0159369199766205,3,Cooling Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
