Loyalty Number,Year,Month,Total Flights,Distance,Points Accumulated,Points Redeemed,Dollar Cost Points Redeemed,period
412186,2018,5,5,3010,3010.0,0,0,2018-05-01
412186,2018,6,4,2592,2592.0,0,0,2018-06-01
412186,2018,7,0,0,0.0,0,0,2018-07-01
412186,2018,8,5,2885,2885.0,0,0,2018-08-01
412186,2018,9,4,2652,2652.0,0,0,2018-09-01
412186,2018,10,2,4188,4188.0,0,0,2018-10-01
412186,2018,11,0,0,0.0,0,0,2018-11-01
412186,2018,12,3,5529,5529.0,0,0,2018-12-01
412203,2017,1,2,1418,1418.0,0,0,2017-01-01
412203,2017,2,0,0,0.0,0,0,2017-02-01
412203,2017,3,5,5760,5760.0,0,0,2017-03-01
412203,2017,4,0,0,0.0,0,0,2017-04-01
412203,2017,5,4,4100,4100.0,0,0,2017-05-01
412203,2017,6,5,10540,10540.0,0,0,2017-06-01
412203,2017,7,0,0,0.0,0,0,2017-07-01
412203,2017,8,0,0,0.0,0,0,2017-08-01
412203,2017,9,4,3312,3312.0,0,0,2017-09-01
412203,2017,10,0,0,0.0,0,0,2017-10-01
412203,2017,11,0,0,0.0,0,0,2017-11-01
412203,2017,12,0,0,0.0,0,0,2017-12-01
412203,2018,1,1,1790,1790.0,0,0,2018-01-01
412203,2018,2,0,0,0.0,0,0,2018-02-01
412203,2018,3,1,512,512.0,0,0,2018-03-01
412203,2018,4,0,0,0.0,0,0,2018-04-01
412203,2018,5,1,1538,1538.0,0,0,2018-05-01
412203,2018,6,1,1097,1097.0,0,0,2018-06-01
412203,2018,7,1,2064,2064.0,0,0,2018-07-01
412203,2018,8,0,0,0.0,0,0,2018-08-01
412203,2018,9,0,0,0.0,0,0,2018-09-01
412203,2018,10,4,9328,9328.0,0,0,2018-10-01
412203,2018,11,3,4023,4023.0,0,0,2018-11-01
412203,2018,12,3,7233,7233.0,0,0,2018-12-01
412284,2017,1,0,0,0.0,0,0,2017-01-01
412284,2017,2,3,7287,7287.0,0,0,2017-02-01
412284,2017,3,2,1896,1896.0,0,0,2017-03-01
412284,2017,4,1,727,727.0,0,0,2017-04-01
412284,2017,5,0,0,0.0,0,0,2017-05-01
412284,2017,6,4,2916,2916.0,0,0,2017-06-01
412284,2017,7,0,0,0.0,0,0,2017-07-01
412284,2017,8,0,0,0.0,0,0,2017-08-01
412284,2017,9,0,0,0.0,0,0,2017-09-01
412284,2017,10,0,0,0.0,0,0,2017-10-01
412284,2017,11,0,0,0.0,0,0,2017-11-01
412284,2017,12,0,0,0.0,0,0,2017-12-01
412284,2018,1,3,4881,4881.0,0,0,2018-01-01
412284,2018,2,0,0,0.0,0,0,2018-02-01
412284,2018,3,3,5592,5592.0,0,0,2018-03-01
412284,2018,4,1,1959,1959.0,0,0,2018-04-01
412284,2018,5,1,2306,2306.0,0,0,2018-05-01
412284,2018,6,0,0,0.0,0,0,2018-06-01
412284,2018,7,0,0,0.0,0,0,2018-07-01
412284,2018,8,0,0,0.0,0,0,2018-08-01
412284,2018,9,3,4140,4140.0,0,0,2018-09-01
412284,2018,10,0,0,0.0,0,0,2018-10-01
412284,2018,11,3,7290,7290.0,445,80,2018-11-01
412284,2018,12,0,0,0.0,0,0,2018-12-01
412362,2017,1,0,0,0.0,0,0,2017-01-01
412362,2017,2,0,0,0.0,0,0,2017-02-01
412362,2017,3,0,0,0.0,0,0,2017-03-01
412362,2017,4,0,0,0.0,0,0,2017-04-01
412362,2017,5,0,0,0.0,0,0,2017-05-01
412362,2017,6,0,0,0.0,0,0,2017-06-01
412362,2017,7,0,0,0.0,0,0,2017-07-01
412362,2017,8,0,0,0.0,0,0,2017-08-01
412362,2017,9,0,0,0.0,0,0,2017-09-01
412362,2017,10,0,0,0.0,0,0,2017-10-01
412362,2017,11,0,0,0.0,0,0,2017-11-01
412362,2017,12,0,0,0.0,0,0,2017-12-01
412362,2018,1,0,0,0.0,0,0,2018-01-01
412362,2018,2,0,0,0.0,0,0,2018-02-01
412362,2018,3,0,0,0.0,0,0,2018-03-01
412362,2018,4,0,0,0.0,0,0,2018-04-01
412362,2018,5,0,0,0.0,0,0,2018-05-01
412362,2018,6,0,0,0.0,0,0,2018-06-01
412362,2018,7,0,0,0.0,0,0,2018-07-01
412362,2018,8,0,0,0.0,0,0,2018-08-01
412362,2018,9,0,0,0.0,0,0,2018-09-01
412362,2018,10,0,0,0.0,0,0,2018-10-01
412362,2018,11,0,0,0.0,0,0,2018-11-01
412362,2018,12,0,0,0.0,0,0,2018-12-01
412394,2017,1,0,0,0.0,0,0,2017-01-01
412394,2017,2,4,8664,8664.0,0,0,2017-02-01
412394,2017,3,0,0,0.0,0,0,2017-03-01
412394,2017,4,0,0,0.0,0,0,2017-04-01
412394,2017,5,2,3262,3262.0,0,0,2017-05-01
412394,2017,6,5,12440,12440.0,0,0,2017-06-01
412394,2017,7,5,3945,3945.0,0,0,2017-07-01
412394,2017,8,3,3969,3969.0,0,0,2017-08-01
412394,2017,9,0,0,0.0,0,0,2017-09-01
412394,2017,10,0,0,0.0,0,0,2017-10-01
412394,2017,11,3,4755,4755.0,0,0,2017-11-01
412394,2017,12,0,0,0.0,0,0,2017-12-01
412394,2018,1,1,1356,1356.0,0,0,2018-01-01
412394,2018,2,1,1446,1446.0,0,0,2018-02-01
412394,2018,3,1,570,570.0,0,0,2018-03-01
412394,2018,4,3,6822,6822.0,452,81,2018-04-01
412394,2018,5,4,6532,6532.0,0,0,2018-05-01
412394,2018,6,6,4878,4878.0,710,128,2018-06-01
412394,2018,7,6,10140,10140.0,0,0,2018-07-01
412394,2018,8,1,1934,1934.0,685,123,2018-08-01
412394,2018,9,0,0,0.0,0,0,2018-09-01
412394,2018,10,0,0,0.0,0,0,2018-10-01
412394,2018,11,3,3423,3423.0,0,0,2018-11-01
412394,2018,12,4,6808,6808.0,0,0,2018-12-01
412402,2017,1,4,8360,8360.0,0,0,2017-01-01
412402,2017,2,1,1072,1072.0,0,0,2017-02-01
412402,2017,3,2,2648,2648.0,0,0,2017-03-01
412402,2017,4,3,3855,3855.0,0,0,2017-04-01
412402,2017,5,2,1748,1748.0,0,0,2017-05-01
412402,2017,6,5,11285,11285.0,0,0,2017-06-01
412402,2017,7,3,3318,3318.0,0,0,2017-07-01
412402,2017,8,2,4080,4080.0,0,0,2017-08-01
412402,2017,9,2,4626,4626.0,438,79,2017-09-01
412402,2017,10,0,0,0.0,0,0,2017-10-01
412402,2017,11,0,0,0.0,0,0,2017-11-01
412402,2017,12,0,0,0.0,0,0,2017-12-01
412402,2018,1,3,2685,2685.0,0,0,2018-01-01
412402,2018,2,2,1306,1306.0,0,0,2018-02-01
412402,2018,3,0,0,0.0,0,0,2018-03-01
412402,2018,4,3,3318,3318.0,0,0,2018-04-01
412402,2018,5,0,0,0.0,0,0,2018-05-01
412402,2018,6,2,3970,3970.0,785,141,2018-06-01
412402,2018,7,4,9112,9112.0,0,0,2018-07-01
412402,2018,8,0,0,0.0,0,0,2018-08-01
412402,2018,9,0,0,0.0,0,0,2018-09-01
412402,2018,10,3,7383,7383.0,0,0,2018-10-01
412402,2018,11,1,2452,2452.0,0,0,2018-11-01
412402,2018,12,0,0,0.0,0,0,2018-12-01
412429,2017,1,0,0,0.0,0,0,2017-01-01
412429,2017,2,2,1774,1774.0,0,0,2017-02-01
412429,2017,3,0,0,0.0,0,0,2017-03-01
412429,2017,4,0,0,0.0,0,0,2017-04-01
412429,2017,5,0,0,0.0,0,0,2017-05-01
412429,2017,6,0,0,0.0,0,0,2017-06-01
412429,2017,7,6,7590,7590.0,0,0,2017-07-01
412429,2017,8,1,920,920.0,0,0,2017-08-01
412429,2017,9,0,0,0.0,0,0,2017-09-01
412429,2017,10,3,2064,2064.0,0,0,2017-10-01
412429,2017,11,2,2822,2822.0,580,104,2017-11-01
412429,2017,12,0,0,0.0,0,0,2017-12-01
412429,2018,1,0,0,0.0,0,0,2018-01-01
412429,2018,2,0,0,0.0,0,0,2018-02-01
412429,2018,3,0,0,0.0,0,0,2018-03-01
412429,2018,4,0,0,0.0,0,0,2018-04-01
412429,2018,5,0,0,0.0,0,0,2018-05-01
412429,2018,6,0,0,0.0,0,0,2018-06-01
412429,2018,7,0,0,0.0,0,0,2018-07-01
412429,2018,8,1,1908,1908.0,0,0,2018-08-01
412429,2018,9,5,9595,9595.0,0,0,2018-09-01
412429,2018,10,0,0,0.0,0,0,2018-10-01
412429,2018,11,2,3748,3748.0,0,0,2018-11-01
412429,2018,12,0,0,0.0,0,0,2018-12-01
412480,2017,1,0,0,0.0,0,0,2017-01-01
412480,2017,2,0,0,0.0,0,0,2017-02-01
412480,2017,3,0,0,0.0,0,0,2017-03-01
412480,2017,4,0,0,0.0,0,0,2017-04-01
412480,2017,5,0,0,0.0,0,0,2017-05-01
412480,2017,6,0,0,0.0,0,0,2017-06-01
412480,2017,7,0,0,0.0,0,0,2017-07-01
412480,2017,8,0,0,0.0,0,0,2017-08-01
412480,2017,9,0,0,0.0,0,0,2017-09-01
412480,2017,10,0,0,0.0,0,0,2017-10-01
412480,2017,11,0,0,0.0,0,0,2017-11-01
412480,2017,12,0,0,0.0,0,0,2017-12-01
412480,2018,1,0,0,0.0,0,0,2018-01-01
412480,2018,2,0,0,0.0,0,0,2018-02-01
412480,2018,3,0,0,0.0,0,0,2018-03-01
412480,2018,4,0,0,0.0,0,0,2018-04-01
412480,2018,5,0,0,0.0,0,0,2018-05-01
412480,2018,6,0,0,0.0,0,0,2018-06-01
412480,2018,7,0,0,0.0,0,0,2018-07-01
412480,2018,8,0,0,0.0,0,0,2018-08-01
412480,2018,9,0,0,0.0,0,0,2018-09-01
412480,2018,10,3,7389,7389.0,0,0,2018-10-01
412480,2018,11,1,1212,1212.0,0,0,2018-11-01
412480,2018,12,1,1245,1245.0,0,0,2018-12-01
412487,2017,1,0,0,0.0,0,0,2017-01-01
412487,2017,2,1,1021,1021.0,0,0,2017-02-01
412487,2017,3,2,1978,1978.0,0,0,2017-03-01
412487,2017,4,0,0,0.0,0,0,2017-04-01
412487,2017,5,0,0,0.0,0,0,2017-05-01
412487,2017,6,0,0,0.0,0,0,2017-06-01
412487,2017,7,0,0,0.0,0,0,2017-07-01
412487,2017,8,5,5085,5085.0,0,0,2017-08-01
412487,2017,9,2,1282,1282.0,0,0,2017-09-01
412487,2017,10,0,0,0.0,0,0,2017-10-01
412487,2017,11,2,2442,2442.0,0,0,2017-11-01
412487,2017,12,1,1706,1706.0,0,0,2017-12-01
412487,2018,1,0,0,0.0,0,0,2018-01-01
412487,2018,2,0,0,0.0,0,0,2018-02-01
412487,2018,3,4,9648,9648.0,0,0,2018-03-01
412487,2018,4,3,3030,3030.0,0,0,2018-04-01
412487,2018,5,1,680,680.0,0,0,2018-05-01
412487,2018,6,5,4420,4420.0,0,0,2018-06-01
412487,2018,7,7,17444,17444.0,0,0,2018-07-01
412487,2018,8,0,0,0.0,0,0,2018-08-01
412487,2018,9,0,0,0.0,0,0,2018-09-01
412487,2018,10,1,553,553.0,0,0,2018-10-01
412487,2018,11,3,5967,5967.0,0,0,2018-11-01
412487,2018,12,2,3100,3100.0,0,0,2018-12-01
412743,2017,1,0,0,0.0,0,0,2017-01-01
412743,2017,2,0,0,0.0,0,0,2017-02-01
412743,2017,3,0,0,0.0,0,0,2017-03-01
412743,2017,4,0,0,0.0,0,0,2017-04-01
412743,2017,5,0,0,0.0,0,0,2017-05-01
412743,2017,6,0,0,0.0,0,0,2017-06-01
412743,2017,7,0,0,0.0,0,0,2017-07-01
412743,2017,8,0,0,0.0,0,0,2017-08-01
412743,2017,9,0,0,0.0,0,0,2017-09-01
412743,2017,10,0,0,0.0,0,0,2017-10-01
412743,2017,11,0,0,0.0,0,0,2017-11-01
412743,2017,12,0,0,0.0,0,0,2017-12-01
412743,2018,1,0,0,0.0,0,0,2018-01-01
412743,2018,2,0,0,0.0,0,0,2018-02-01
412743,2018,3,0,0,0.0,0,0,2018-03-01
412743,2018,4,0,0,0.0,0,0,2018-04-01
412743,2018,5,0,0,0.0,0,0,2018-05-01
412743,2018,6,4,8236,8236.0,0,0,2018-06-01
412743,2018,7,0,0,0.0,0,0,2018-07-01
412743,2018,8,0,0,0.0,0,0,2018-08-01
412743,2018,9,0,0,0.0,0,0,2018-09-01
412743,2018,10,0,0,0.0,0,0,2018-10-01
412743,2018,11,3,7251,7251.0,0,0,2018-11-01
412743,2018,12,1,1437,1437.0,571,103,2018-12-01
412793,2017,1,2,4950,4950.0,0,0,2017-01-01
412793,2017,2,0,0,0.0,0,0,2017-02-01
412793,2017,3,4,5740,5740.0,0,0,2017-03-01
412793,2017,4,0,0,0.0,0,0,2017-04-01
412793,2017,5,2,4050,4050.0,619,111,2017-05-01
412793,2017,6,1,993,993.0,0,0,2017-06-01
412793,2017,7,0,0,0.0,0,0,2017-07-01
412793,2017,8,4,6936,6936.0,0,0,2017-08-01
412793,2017,9,0,0,0.0,0,0,2017-09-01
412793,2017,10,0,0,0.0,0,0,2017-10-01
412793,2017,11,1,750,750.0,0,0,2017-11-01
412793,2017,12,4,2072,2072.0,0,0,2017-12-01
412793,2018,1,2,3994,3994.0,0,0,2018-01-01
412793,2018,2,2,2648,2648.0,0,0,2018-02-01
412793,2018,3,1,553,553.0,0,0,2018-03-01
412793,2018,4,0,0,0.0,0,0,2018-04-01
412793,2018,5,1,1259,1259.0,0,0,2018-05-01
412793,2018,6,1,1394,1394.0,0,0,2018-06-01
412793,2018,7,1,1555,1555.0,574,103,2018-07-01
412793,2018,8,0,0,0.0,0,0,2018-08-01
412793,2018,9,3,4878,4878.0,0,0,2018-09-01
412793,2018,10,0,0,0.0,0,0,2018-10-01
412793,2018,11,4,5876,5876.0,510,92,2018-11-01
412793,2018,12,1,1886,1886.0,0,0,2018-12-01
412803,2017,1,2,1272,1272.0,0,0,2017-01-01
412803,2017,2,3,6354,6354.0,0,0,2017-02-01
412803,2017,3,0,0,0.0,367,66,2017-03-01
412803,2017,4,4,4776,4776.0,0,0,2017-04-01
412803,2017,5,4,4932,4932.0,0,0,2017-05-01
412803,2017,6,0,0,0.0,0,0,2017-06-01
412803,2017,7,1,1658,1658.0,0,0,2017-07-01
412803,2017,8,6,14034,14034.0,0,0,2017-08-01
412803,2017,9,1,1967,1967.0,595,107,2017-09-01
412803,2017,10,2,3826,3826.0,0,0,2017-10-01
412803,2017,11,0,0,0.0,0,0,2017-11-01
412803,2017,12,2,2420,2420.0,0,0,2017-12-01
412803,2018,1,1,1708,1708.0,0,0,2018-01-01
412803,2018,2,0,0,0.0,0,0,2018-02-01
412803,2018,3,4,8888,8888.0,0,0,2018-03-01
412803,2018,4,1,756,756.0,0,0,2018-04-01
412803,2018,5,0,0,0.0,0,0,2018-05-01
412803,2018,6,0,0,0.0,0,0,2018-06-01
412803,2018,7,0,0,0.0,0,0,2018-07-01
412803,2018,8,1,1824,1824.0,0,0,2018-08-01
412803,2018,9,0,0,0.0,0,0,2018-09-01
412803,2018,10,2,1694,1694.0,0,0,2018-10-01
412803,2018,11,0,0,0.0,0,0,2018-11-01
412803,2018,12,0,0,0.0,0,0,2018-12-01
412817,2017,1,0,0,0.0,0,0,2017-01-01
412817,2017,2,0,0,0.0,0,0,2017-02-01
412817,2017,3,3,3891,3891.0,0,0,2017-03-01
412817,2017,4,0,0,0.0,0,0,2017-04-01
412817,2017,5,5,3170,3170.0,0,0,2017-05-01
412817,2017,6,0,0,0.0,0,0,2017-06-01
412817,2017,7,5,11045,11045.0,0,0,2017-07-01
412817,2017,8,0,0,0.0,0,0,2017-08-01
412817,2017,9,2,2858,2858.0,0,0,2017-09-01
412817,2017,10,0,0,0.0,0,0,2017-10-01
412817,2017,11,4,5584,5584.0,0,0,2017-11-01
412817,2017,12,1,1923,1923.0,0,0,2017-12-01
412817,2018,1,2,3392,3392.0,0,0,2018-01-01
412817,2018,2,2,4198,4198.0,0,0,2018-02-01
412817,2018,3,0,0,0.0,0,0,2018-03-01
412817,2018,4,3,5508,5508.0,0,0,2018-04-01
412817,2018,5,5,12300,12300.0,0,0,2018-05-01
412817,2018,6,1,1475,1475.0,0,0,2018-06-01
412817,2018,7,6,12720,12720.0,0,0,2018-07-01
412817,2018,8,0,0,0.0,0,0,2018-08-01
412817,2018,9,2,3788,3788.0,0,0,2018-09-01
412817,2018,10,0,0,0.0,0,0,2018-10-01
412817,2018,11,0,0,0.0,0,0,2018-11-01
412817,2018,12,1,522,522.0,0,0,2018-12-01
412854,2017,1,0,0,0.0,0,0,2017-01-01
412854,2017,2,0,0,0.0,0,0,2017-02-01
412854,2017,3,0,0,0.0,0,0,2017-03-01
412854,2017,4,0,0,0.0,0,0,2017-04-01
412854,2017,5,2,3760,3760.0,0,0,2017-05-01
412854,2017,6,5,10425,10425.0,0,0,2017-06-01
412854,2017,7,0,0,0.0,0,0,2017-07-01
412854,2017,8,0,0,0.0,0,0,2017-08-01
412854,2017,9,5,4495,4495.0,0,0,2017-09-01
412854,2017,10,0,0,0.0,0,0,2017-10-01
412854,2017,11,2,4554,4554.0,0,0,2017-11-01
412854,2017,12,3,3501,3501.0,0,0,2017-12-01
412854,2018,1,2,4074,4074.0,0,0,2018-01-01
412854,2018,2,0,0,0.0,0,0,2018-02-01
412854,2018,3,3,1698,1698.0,0,0,2018-03-01
412854,2018,4,2,3524,3524.0,0,0,2018-04-01
412854,2018,5,5,9830,9830.0,0,0,2018-05-01
412854,2018,6,3,6480,6480.0,0,0,2018-06-01
412854,2018,7,0,0,0.0,0,0,2018-07-01
412854,2018,8,4,5652,5652.0,0,0,2018-08-01
412854,2018,9,1,2498,2498.0,0,0,2018-09-01
412854,2018,10,1,1820,1820.0,0,0,2018-10-01
412854,2018,11,0,0,0.0,0,0,2018-11-01
412854,2018,12,3,5286,5286.0,0,0,2018-12-01
412880,2017,1,0,0,0.0,0,0,2017-01-01
412880,2017,2,1,1560,1560.0,0,0,2017-02-01
412880,2017,3,4,2372,2372.0,0,0,2017-03-01
412880,2017,4,0,0,0.0,0,0,2017-04-01
412880,2017,5,3,2574,2574.0,0,0,2017-05-01
412880,2017,6,0,0,0.0,0,0,2017-06-01
412880,2017,7,3,6672,6672.0,0,0,2017-07-01
412880,2017,8,3,5082,5082.0,0,0,2017-08-01
412880,2017,9,0,0,0.0,0,0,2017-09-01
412880,2017,10,0,0,0.0,0,0,2017-10-01
412880,2017,11,4,9664,9664.0,554,100,2017-11-01
412880,2017,12,3,2619,2619.0,0,0,2017-12-01
412880,2018,1,0,0,0.0,0,0,2018-01-01
412880,2018,2,1,1726,1726.0,0,0,2018-02-01
412880,2018,3,1,2191,2191.0,0,0,2018-03-01
412880,2018,4,0,0,0.0,0,0,2018-04-01
412880,2018,5,0,0,0.0,0,0,2018-05-01
412880,2018,6,5,3545,3545.0,563,101,2018-06-01
412880,2018,7,6,11742,11742.0,0,0,2018-07-01
412880,2018,8,0,0,0.0,0,0,2018-08-01
412880,2018,9,0,0,0.0,0,0,2018-09-01
412880,2018,10,2,3578,3578.0,0,0,2018-10-01
412880,2018,11,0,0,0.0,0,0,2018-11-01
412880,2018,12,0,0,0.0,0,0,2018-12-01
412902,2017,1,2,4734,4734.0,0,0,2017-01-01
412902,2017,2,0,0,0.0,0,0,2017-02-01
412902,2017,3,3,6333,6333.0,0,0,2017-03-01
412902,2017,4,4,3508,3508.0,0,0,2017-04-01
412902,2017,5,0,0,0.0,0,0,2017-05-01
412902,2017,6,4,8896,8896.0,0,0,2017-06-01
412902,2017,7,0,0,0.0,0,0,2017-07-01
412902,2017,8,4,2764,2764.0,0,0,2017-08-01
412902,2017,9,1,1987,1987.0,0,0,2017-09-01
412902,2017,10,4,7332,7332.0,0,0,2017-10-01
412902,2017,11,3,1887,1887.0,0,0,2017-11-01
412902,2017,12,3,7176,7176.0,598,108,2017-12-01
412902,2018,1,1,509,509.0,0,0,2018-01-01
412902,2018,2,3,6765,6765.0,0,0,2018-02-01
412902,2018,3,1,2189,2189.0,0,0,2018-03-01
412902,2018,4,1,1312,1312.0,398,72,2018-04-01
412902,2018,5,1,1108,1108.0,0,0,2018-05-01
412902,2018,6,4,6328,6328.0,0,0,2018-06-01
412902,2018,7,0,0,0.0,0,0,2018-07-01
412902,2018,8,1,2304,2304.0,0,0,2018-08-01
412902,2018,9,3,1848,1848.0,0,0,2018-09-01
412902,2018,10,0,0,0.0,0,0,2018-10-01
412902,2018,11,3,5061,5061.0,334,60,2018-11-01
412902,2018,12,4,8020,8020.0,0,0,2018-12-01
412944,2017,1,3,5508,5508.0,0,0,2017-01-01
412944,2017,2,3,3612,3612.0,0,0,2017-02-01
412944,2017,3,2,4278,4278.0,0,0,2017-03-01
412944,2017,4,1,917,917.0,0,0,2017-04-01
412944,2017,5,0,0,0.0,0,0,2017-05-01
412944,2017,6,5,5515,5515.0,0,0,2017-06-01
412944,2017,7,4,5012,5012.0,0,0,2017-07-01
412944,2017,8,3,2856,2856.0,0,0,2017-08-01
412944,2017,9,0,0,0.0,0,0,2017-09-01
412944,2017,10,4,5780,5780.0,467,84,2017-10-01
412944,2017,11,0,0,0.0,0,0,2017-11-01
412944,2017,12,2,2010,2010.0,0,0,2017-12-01
412944,2018,1,0,0,0.0,0,0,2018-01-01
412944,2018,2,3,2787,2787.0,0,0,2018-02-01
412944,2018,3,2,2788,2788.0,0,0,2018-03-01
412944,2018,4,0,0,0.0,0,0,2018-04-01
412944,2018,5,5,8625,8625.0,0,0,2018-05-01
412944,2018,6,0,0,0.0,0,0,2018-06-01
412944,2018,7,0,0,0.0,0,0,2018-07-01
412944,2018,8,5,4235,4235.0,0,0,2018-08-01
412944,2018,9,0,0,0.0,0,0,2018-09-01
412944,2018,10,0,0,0.0,0,0,2018-10-01
412944,2018,11,3,6906,6906.0,0,0,2018-11-01
412944,2018,12,1,2189,2189.0,464,84,2018-12-01
412995,2017,1,0,0,0.0,0,0,2017-01-01
412995,2017,2,0,0,0.0,0,0,2017-02-01
412995,2017,3,0,0,0.0,0,0,2017-03-01
412995,2017,4,1,1952,1952.0,0,0,2017-04-01
412995,2017,5,0,0,0.0,0,0,2017-05-01
412995,2017,6,0,0,0.0,0,0,2017-06-01
412995,2017,7,3,2274,2274.0,0,0,2017-07-01
412995,2017,8,3,3006,3006.0,0,0,2017-08-01
412995,2017,9,4,9596,9596.0,0,0,2017-09-01
412995,2017,10,0,0,0.0,0,0,2017-10-01
412995,2017,11,0,0,0.0,0,0,2017-11-01
412995,2017,12,0,0,0.0,0,0,2017-12-01
412995,2018,1,2,2480,2480.0,0,0,2018-01-01
412995,2018,2,0,0,0.0,0,0,2018-02-01
412995,2018,3,4,9292,9292.0,0,0,2018-03-01
412995,2018,4,1,1815,1815.0,0,0,2018-04-01
412995,2018,5,3,7149,7149.0,0,0,2018-05-01
412995,2018,6,1,2347,2347.0,0,0,2018-06-01
412995,2018,7,0,0,0.0,0,0,2018-07-01
412995,2018,8,2,2738,2738.0,0,0,2018-08-01
412995,2018,9,0,0,0.0,0,0,2018-09-01
412995,2018,10,1,971,971.0,0,0,2018-10-01
412995,2018,11,3,2124,2124.0,0,0,2018-11-01
412995,2018,12,4,3476,3476.0,0,0,2018-12-01
413050,2017,1,2,3998,3998.0,0,0,2017-01-01
413050,2017,2,1,1530,1530.0,0,0,2017-02-01
413050,2017,3,3,1770,1770.0,0,0,2017-03-01
413050,2017,4,1,1570,1570.0,0,0,2017-04-01
413050,2017,5,0,0,0.0,0,0,2017-05-01
413050,2017,6,2,1708,1708.0,0,0,2017-06-01
413050,2017,7,1,1361,1361.0,564,102,2017-07-01
413050,2017,8,6,12144,12144.0,0,0,2017-08-01
413050,2017,9,3,6576,6576.0,341,61,2017-09-01
413050,2017,10,1,2035,2035.0,504,91,2017-10-01
413050,2017,11,1,1380,1380.0,0,0,2017-11-01
413050,2017,12,4,2632,2632.0,0,0,2017-12-01
413050,2018,1,2,2966,2966.0,0,0,2018-01-01
413050,2018,2,2,1986,1986.0,0,0,2018-02-01
413050,2018,3,0,0,0.0,0,0,2018-03-01
413050,2018,4,1,1059,1059.0,0,0,2018-04-01
413050,2018,5,2,3084,3084.0,0,0,2018-05-01
413050,2018,6,0,0,0.0,0,0,2018-06-01
413050,2018,7,6,14862,14862.0,0,0,2018-07-01
413050,2018,8,1,2147,2147.0,0,0,2018-08-01
413050,2018,9,0,0,0.0,0,0,2018-09-01
413050,2018,10,3,5511,5511.0,0,0,2018-10-01
413050,2018,11,0,0,0.0,0,0,2018-11-01
413050,2018,12,5,11965,11965.0,0,0,2018-12-01
413052,2017,1,1,638,638.0,0,0,2017-01-01
413052,2017,2,0,0,0.0,0,0,2017-02-01
413052,2017,3,0,0,0.0,0,0,2017-03-01
413052,2017,4,2,3856,3856.0,0,0,2017-04-01
413052,2017,5,4,8084,8084.0,0,0,2017-05-01
413052,2017,6,0,0,0.0,0,0,2017-06-01
413052,2017,7,0,0,0.0,0,0,2017-07-01
413052,2017,8,0,0,0.0,0,0,2017-08-01
413052,2017,9,0,0,0.0,0,0,2017-09-01
413052,2017,10,2,4778,4778.0,0,0,2017-10-01
413052,2017,11,3,3939,3939.0,0,0,2017-11-01
413052,2017,12,0,0,0.0,0,0,2017-12-01
413052,2018,1,1,2149,2149.0,0,0,2018-01-01
413052,2018,2,1,1333,1333.0,0,0,2018-02-01
413052,2018,3,1,1586,1586.0,0,0,2018-03-01
413052,2018,4,0,0,0.0,0,0,2018-04-01
413052,2018,5,1,932,932.0,0,0,2018-05-01
413052,2018,6,4,8612,8612.0,0,0,2018-06-01
413052,2018,7,3,5160,5160.0,0,0,2018-07-01
413052,2018,8,1,875,875.0,0,0,2018-08-01
413052,2018,9,0,0,0.0,445,80,2018-09-01
413052,2018,10,0,0,0.0,0,0,2018-10-01
413052,2018,11,1,2045,2045.0,0,0,2018-11-01
413052,2018,12,0,0,0.0,0,0,2018-12-01
413088,2017,1,3,6900,6900.0,455,82,2017-01-01
413088,2017,2,3,3276,3276.0,0,0,2017-02-01
413088,2017,3,2,2026,2026.0,0,0,2017-03-01
413088,2017,4,2,2826,2826.0,0,0,2017-04-01
413088,2017,5,3,5886,5886.0,385,69,2017-05-01
413088,2017,6,5,4290,4290.0,0,0,2017-06-01
413088,2017,7,5,4080,4080.0,0,0,2017-07-01
413088,2017,8,0,0,0.0,0,0,2017-08-01
413088,2017,9,0,0,0.0,0,0,2017-09-01
413088,2017,10,0,0,0.0,0,0,2017-10-01
413088,2017,11,0,0,0.0,0,0,2017-11-01
413088,2017,12,5,7565,7565.0,0,0,2017-12-01
413088,2018,1,1,1071,1071.0,0,0,2018-01-01
413088,2018,2,1,1709,1709.0,0,0,2018-02-01
413088,2018,3,1,1313,1313.0,0,0,2018-03-01
413088,2018,4,1,2131,2131.0,0,0,2018-04-01
413088,2018,5,1,736,736.0,380,68,2018-05-01
413088,2018,6,0,0,0.0,0,0,2018-06-01
413088,2018,7,6,11346,11346.0,0,0,2018-07-01
413088,2018,8,0,0,0.0,0,0,2018-08-01
413088,2018,9,0,0,0.0,0,0,2018-09-01
413088,2018,10,1,1354,1354.0,0,0,2018-10-01
413088,2018,11,0,0,0.0,0,0,2018-11-01
413088,2018,12,0,0,0.0,0,0,2018-12-01
413101,2017,1,3,7035,7035.0,0,0,2017-01-01
413101,2017,2,4,7440,7440.0,0,0,2017-02-01
413101,2017,3,2,3876,3876.0,0,0,2017-03-01
413101,2017,4,0,0,0.0,0,0,2017-04-01
413101,2017,5,1,925,925.0,607,109,2017-05-01
413101,2017,6,0,0,0.0,0,0,2017-06-01
413101,2017,7,3,1869,1869.0,0,0,2017-07-01
413101,2017,8,0,0,0.0,0,0,2017-08-01
413101,2017,9,0,0,0.0,0,0,2017-09-01
413101,2017,10,4,4564,4564.0,0,0,2017-10-01
